"","X","Langs","region","dataType","value"
"2589",2589,"Norwegian",6065,"percent",0.0113671377498775
"2590",2590,"Greek",6065,"percent",0.0314410193081718
"2591",2591,"Russian",6065,"percent",0.0830042909735736
"2592",2592,"Polish",6065,"percent",0.0643815333833487
"2593",2593,"Serbocroatian",6065,"percent",0.00556264187759963
"2594",2594,"Croatian",6065,"percent",0.00798118182438208
"2595",2595,"Serbian",6065,"percent",0.0135438237019817
"2596",2596,"Ukrainian",6065,"percent",0.00362780992017367
"2597",2597,"Czech",6065,"percent",0.00362780992017367
"2598",2598,"Slovak",6065,"percent",0.00314410193081718
"2599",2599,"Bulgarian",6065,"percent",0.0171716336221554
"2600",2600,"Macedonian",6065,"percent",0.0021766859521042
"2601",2601,"Slovene",6065,"percent",0.000483707989356489
"2602",2602,"Armenian",6065,"percent",0.0434853482431484
"2603",2603,"Persian",6065,"percent",0.197594713652126
"2604",2604,"Hindi",6065,"percent",0.15686650094831
"2605",2605,"Gujarati",6065,"percent",0.0989182838234021
"2606",2606,"Urdu",6065,"percent",0.131036494316673
"2607",2607,"India nec3",6065,"percent",0.00749747383502559
"2608",2608,"Bengali",6065,"percent",0.021766859521042
"2609",2609,"Panjabi",6065,"percent",0.193725049737274
"2610",2610,"Marathi",6065,"percent",0.0171716336221554
"2611",2611,"Nepali",6065,"percent",0.00556264187759963
"2612",2612,"Sindhi",6065,"percent",0.00338595592549543
"2613",2613,"Pakistan nec3",6065,"percent",0.0043533719042084
"2614",2614,"Sinhalese",6065,"percent",0.0070137658456691
"2615",2615,"Krio",6065,"percent",0.00580449587227787
"2616",2616,"Pidgin",6065,"percent",0.00338595592549543
"2617",2617,"Catalonian",6065,"percent",0.00120926997339122
"2618",2618,"Romanian",6065,"percent",0.0766677163130036
"2619",2619,"Irish Gaelic",6065,"percent",0.00266039394146069
"2620",2620,"Albanian",6065,"percent",0.00483707989356489
"2621",2621,"Lithuanian",6065,"percent",0.00580449587227787
"2622",2622,"Latvian",6065,"percent",0.00145112396806947
"2623",2623,"Pashto",6065,"percent",0.00362780992017367
"2624",2624,"Kurdish",6065,"percent",0.00991601378180803
"2625",2625,"Chinese",6065,"percent",0.43267679647938
"2626",2626,"Cantonese",6065,"percent",0.112462107525384
"2627",2627,"Mandarin",6065,"percent",0.131084865115609
"2628",2628,"Formosan",6065,"percent",0.0377292231698062
"2629",2629,"Japanese",6065,"percent",0.136792619390015
"2630",2630,"Korean",6065,"percent",0.472534334802354
"2631",2631,"Mon-Khmer, Cambodian",6065,"percent",0.158607849709993
"2632",2632,"Hmong",6065,"percent",0.055529677178125
"2633",2633,"Thai",6065,"percent",0.109753342784987
"2634",2634,"Laotian",6065,"percent",0.0683963096950076
"2635",2635,"Vietnamese",6065,"percent",0.562649133219469
"2636",2636,"Turkish",6065,"percent",0.0123345537285905
"2637",2637,"Mongolian",6065,"percent",0.00411151790953016
"2638",2638,"Dravidian",6065,"percent",0.00120926997339122
"2639",2639,"Telugu",6065,"percent",0.00943230579245154
"2640",2640,"Malayalam",6065,"percent",0.00798118182438208
"2641",2641,"Tamil",6065,"percent",0.0091904517977733
"2642",2642,"Burmese",6065,"percent",0.0164460716381206
"2643",2643,"Tagalog",6065,"percent",1.45958885788321
"2644",2644,"Indonesian",6065,"percent",0.0575612507334222
"2645",2645,"Bisayan",6065,"percent",0.046435966978223
"2646",2646,"Sebuano",6065,"percent",0.00870674380841681
"2647",2647,"Ilocano",6065,"percent",0.0210412975370073
"2648",2648,"Pampangan",6065,"percent",0.00266039394146069
"2649",2649,"Chamorro",6065,"percent",0.0091904517977733
"2650",2650,"Samoan",6065,"percent",0.0341014132496325
"2651",2651,"Tongan",6065,"percent",0.0389384931431974
"2652",2652,"Hawaiian",6065,"percent",0.00290224793613894
"2653",2653,"Navajo",6065,"percent",0.00266039394146069
"2654",2654,"Diegueno",6065,"percent",0.00169297796274771
"2655",2655,"Keres",6065,"percent",0.000967415978712979
"2656",2656,"Cherokee",6065,"percent",0.00120926997339122
"2657",2657,"Hopi",6065,"percent",0.00338595592549543
"2658",2658,"Cahuilla",6065,"percent",0.000483707989356489
"2659",2659,"Luiseno",6065,"percent",0.0021766859521042
"2660",2660,"American Indian",6065,"percent",0.000725561984034734
"2661",2661,"Hungarian",6065,"percent",0.0345367504400533
"2662",2662,"Arabic",6065,"percent",0.389288189834103
"2663",2663,"Hebrew",6065,"percent",0.0312959069113649
"2664",2664,"Amharic",6065,"percent",0.0285387713720329
"2665",2665,"Cushite",6065,"percent",0.00459522589888665
"2666",2666,"Swahili",6065,"percent",0.0268457934092852
"2667",2667,"Bantu",6065,"percent",0.0149949476700512
"2668",2668,"Kru, Ibo, Yoruba",6065,"percent",0.0815047962065685
"2669",2669,"African",6065,"percent",0.0021766859521042
"2670",2670,"Finnish",6065,"percent",0.00943230579245154
"2671",2671,"Basque",6065,"percent",0.00314410193081718
"2672",2672,"Syriac",6065,"percent",0.0191064655795813
"2673",2673,"Only English",6067,"percent",68.8305889756229
"2674",2674,"Spanish",6067,"percent",13.1560613098003
"2675",2675,"French",6067,"percent",0.27680805477728
"2676",2676,"French Creole",6067,"percent",0.0154323299821704
"2677",2677,"Italian",6067,"percent",0.149828446428839
"2678",2678,"Portuguese",6067,"percent",0.200395547098572
"2679",2679,"German",6067,"percent",0.315763450848778
"2680",2680,"Yiddish",6067,"percent",0.000898970678573034
"2681",2681,"Dutch",6067,"percent",0.0528145273661657
"2682",2682,"Afrikaans",6067,"percent",0.0235979803125421
"2683",2683,"Swedish",6067,"percent",0.00973884901787453
"2684",2684,"Danish",6067,"percent",0.00936427790180244
"2685",2685,"Norwegian",6067,"percent",0.0142337024107397
"2686",2686,"Icelandic",6067,"percent",0.00374571116072097
"2687",2687,"Greek",6067,"percent",0.083754101553721
"2688",2688,"Russian",6067,"percent",1.89667830334267
"2689",2689,"Polish",6067,"percent",0.0442743059197219
"2690",2690,"Serbocroatian",6067,"percent",0.0670482297769054
"2691",2691,"Croatian",6067,"percent",0.0220996958482538
"2692",2692,"Serbian",6067,"percent",0.0220996958482538
"2693",2693,"Bielorussian",6067,"percent",0.00112371334821629
"2694",2694,"Ukrainian",6067,"percent",0.781729919242467
"2695",2695,"Czech",6067,"percent",0.0112371334821629
"2696",2696,"Slovak",6067,"percent",0.00224742669643258
"2697",2697,"Bulgarian",6067,"percent",0.0172302713393165
"2698",2698,"Armenian",6067,"percent",0.170804428928876
"2699",2699,"Persian",6067,"percent",0.424239246063258
"2700",2700,"Hindi",6067,"percent",0.97433438712674
"2701",2701,"Gujarati",6067,"percent",0.0757382796697781
"2702",2702,"Urdu",6067,"percent",0.214479421062883
"2703",2703,"India nec3",6067,"percent",0.0441993916965075
"2704",2704,"Bengali",6067,"percent",0.0419519650000749
"2705",2705,"Panjabi",6067,"percent",0.874623556028348
"2706",2706,"Marathi",6067,"percent",0.0224742669643258
"2707",2707,"Oriya",6067,"percent",0.00636770897322566
"2708",2708,"Nepali",6067,"percent",0.0427011072322191
"2709",2709,"Sinhalese",6067,"percent",0.00711685120536985
"2710",2710,"Romany",6067,"percent",0.00262199781250468
"2711",2711,"Jamaican Creole",6067,"percent",0.00299656892857678
"2712",2712,"Krio",6067,"percent",0.00599313785715356
"2713",2713,"Romanian",6067,"percent",0.278680910357641
"2714",2714,"Irish Gaelic",6067,"percent",0.00636770897322566
"2715",2715,"Albanian",6067,"percent",0.00449485339286517
"2716",2716,"Latvian",6067,"percent",0.00299656892857678
"2717",2717,"Pashto",6067,"percent",0.0603059496876077
"2718",2718,"Chinese",6067,"percent",1.46382392160976
"2719",2719,"Cantonese",6067,"percent",0.69820056035839
"2720",2720,"Mandarin",6067,"percent",0.173800997857453
"2721",2721,"Formosan",6067,"percent",0.0243471225446863
"2722",2722,"Japanese",6067,"percent",0.279205309920141
"2723",2723,"Korean",6067,"percent",0.395097613232848
"2724",2724,"Mon-Khmer, Cambodian",6067,"percent",0.151701302009199
"2725",2725,"Hmong",6067,"percent",1.71568554005664
"2726",2726,"Thai",6067,"percent",0.0824805597590759
"2727",2727,"Laotian",6067,"percent",0.231559863955771
"2728",2728,"Vietnamese",6067,"percent",1.6708119203512
"2729",2729,"Kazakh",6067,"percent",0.00561856674108146
"2730",2730,"Kirghiz",6067,"percent",0.00711685120536985
"2731",2731,"Uighur",6067,"percent",0.0239725514286142
"2732",2732,"Turkish",6067,"percent",0.0468213895090122
"2733",2733,"Mongolian",6067,"percent",0.00599313785715356
"2734",2734,"Telugu",6067,"percent",0.12136104160736
"2735",2735,"Kannada",6067,"percent",0.0427011072322191
"2736",2736,"Malayalam",6067,"percent",0.0340859715625609
"2737",2737,"Tamil",6067,"percent",0.0677973720090496
"2738",2738,"Burmese",6067,"percent",0.00861513566965824
"2739",2739,"Mien",6067,"percent",0.51428614236699
"2740",2740,"Tagalog",6067,"percent",1.75494059302099
"2741",2741,"Indonesian",6067,"percent",0.0415773938840028
"2742",2742,"Cham",6067,"percent",0.00299656892857678
"2743",2743,"Malay",6067,"percent",0.00486942450893727
"2744",2744,"Bisayan",6067,"percent",0.030714831517912
"2745",2745,"Sebuano",6067,"percent",0.0119862757143071
"2746",2746,"Ilocano",6067,"percent",0.0805327899555009
"2747",2747,"Pampangan",6067,"percent",0.00824056455358614
"2748",2748,"Micronesian",6067,"percent",0.00337114004464888
"2749",2749,"Chamorro",6067,"percent",0.0235979803125421
"2750",2750,"Kusaiean",6067,"percent",0.00337114004464888
"2751",2751,"Marshallese",6067,"percent",0.0168557002232444
"2752",2752,"Palau",6067,"percent",0.00936427790180244
"2753",2753,"Samoan",6067,"percent",0.0554365251786704
"2754",2754,"Tongan",6067,"percent",0.0932682079019523
"2755",2755,"Fijian",6067,"percent",0.113120477053773
"2756",2756,"Hawaiian",6067,"percent",0.00561856674108146
"2757",2757,"Navajo",6067,"percent",0.0057683951875103
"2758",2758,"Kuchin",6067,"percent",0.00299656892857678
"2759",2759,"Cherokee",6067,"percent",0.00262199781250468
"2760",2760,"Hungarian",6067,"percent",0.0133347317321667
"2761",2761,"Arabic",6067,"percent",0.33816280358989
"2762",2762,"Hebrew",6067,"percent",0.0343107142322041
"2763",2763,"Amharic",6067,"percent",0.101508772455538
"2764",2764,"Cushite",6067,"percent",0.00599313785715356
"2765",2765,"Swahili",6067,"percent",0.0355842560268493
"2766",2766,"Bantu",6067,"percent",0.00936427790180244
"2767",2767,"Fulani",6067,"percent",0.00149828446428839
"2768",2768,"Kru, Ibo, Yoruba",6067,"percent",0.0831547877680056
"2769",2769,"Efik",6067,"percent",0.00636770897322566
"2770",2770,"African",6067,"percent",0.00599313785715356
"2771",2771,"Finnish",6067,"percent",0.00524399562500937
"2772",2772,"Syriac",6067,"percent",0.0161065579911002
"2773",2773,"Only English",6071,"percent",58.9151155720163
"2774",2774,"Spanish",6071,"percent",33.755031021893
"2775",2775,"French",6071,"percent",0.153201032922428
"2776",2776,"Patois",6071,"percent",0.000789696045991898
"2777",2777,"French Creole",6071,"percent",0.0175312522210201
"2778",2778,"Italian",6071,"percent",0.0797593006451817
"2779",2779,"Portuguese",6071,"percent",0.11634855077614
"2780",2780,"German",6071,"percent",0.223483981015707
"2781",2781,"Yiddish",6071,"percent",0.00015793920919838
"2782",2782,"Dutch",6071,"percent",0.0502773149281508
"2783",2783,"Afrikaans",6071,"percent",0.00289555216863696
"2784",2784,"Frisian",6071,"percent",0.00342201619929822
"2785",2785,"Swedish",6071,"percent",0.0115822086745478
"2786",2786,"Danish",6071,"percent",0.0142145288278542
"2787",2787,"Norwegian",6071,"percent",0.00447494426062075
"2788",2788,"Greek",6071,"percent",0.0227432461245667
"2789",2789,"Russian",6071,"percent",0.0712832297515353
"2790",2790,"Polish",6071,"percent",0.0220061964816409
"2791",2791,"Serbocroatian",6071,"percent",0.00342201619929822
"2792",2792,"Serbian",6071,"percent",0.00710726441392708
"2793",2793,"Ukrainian",6071,"percent",0.00105292806132253
"2794",2794,"Slovak",6071,"percent",0.0015793920919838
"2795",2795,"Bulgarian",6071,"percent",0.00947635255190277
"2796",2796,"Armenian",6071,"percent",0.0807069359003719
"2797",2797,"Persian",6071,"percent",0.143724680370525
"2798",2798,"Hindi",6071,"percent",0.117559418046661
"2799",2799,"Gujarati",6071,"percent",0.101765497126823
"2800",2800,"Urdu",6071,"percent",0.101028447483897
"2801",2801,"India nec3",6071,"percent",0.0134248327818623
"2802",2802,"Bengali",6071,"percent",0.0239541133950876
"2803",2803,"Panjabi",6071,"percent",0.101081093886963
"2804",2804,"Marathi",6071,"percent",0.0181630090578136
"2805",2805,"Nepali",6071,"percent",0.00289555216863696
"2806",2806,"Sinhalese",6071,"percent",0.0118454406898785
"2807",2807,"Jamaican Creole",6071,"percent",0.00289555216863696
"2808",2808,"Krio",6071,"percent",0.00684403239859645
"2809",2809,"Romanian",6071,"percent",0.069493252047287
"2810",2810,"Irish Gaelic",6071,"percent",0.00184262410731443
"2811",2811,"Albanian",6071,"percent",0.00526464030661265
"2812",2812,"Lithuanian",6071,"percent",0.00105292806132253
"2813",2813,"Latvian",6071,"percent",0.00289555216863696
"2814",2814,"Pashto",6071,"percent",0.00447494426062075
"2815",2815,"Chinese",6071,"percent",0.629650980670873
"2816",2816,"Cantonese",6071,"percent",0.1039766460556
"2817",2817,"Mandarin",6071,"percent",0.37852763804545
"2818",2818,"Formosan",6071,"percent",0.0737049642925771
"2819",2819,"Japanese",6071,"percent",0.119349395750909
"2820",2820,"Korean",6071,"percent",0.587586504621038
"2821",2821,"Mon-Khmer, Cambodian",6071,"percent",0.194212580910941
"2822",2822,"Hmong",6071,"percent",0.0231117709460295
"2823",2823,"Thai",6071,"percent",0.12056026302143
"2824",2824,"Laotian",6071,"percent",0.0354310292635031
"2825",2825,"Vietnamese",6071,"percent",0.555366905944569
"2826",2826,"Turkish",6071,"percent",0.010002816582564
"2827",2827,"Telugu",6071,"percent",0.033693697962321
"2828",2828,"Kannada",6071,"percent",0.00763372844458834
"2829",2829,"Malayalam",6071,"percent",0.0163203849504992
"2830",2830,"Tamil",6071,"percent",0.0115822086745478
"2831",2831,"Burmese",6071,"percent",0.0113189766592172
"2832",2832,"Tagalog",6071,"percent",1.4295604288576
"2833",2833,"Indonesian",6071,"percent",0.223747213031038
"2834",2834,"Malay",6071,"percent",0.00816019247524961
"2835",2835,"Bisayan",6071,"percent",0.0126351367358704
"2836",2836,"Sebuano",6071,"percent",0.0147409928585154
"2837",2837,"Ilocano",6071,"percent",0.015793920919838
"2838",2838,"Pampangan",6071,"percent",0.0015793920919838
"2839",2839,"Chamorro",6071,"percent",0.00763372844458834
"2840",2840,"Marshallese",6071,"percent",0.0015793920919838
"2841",2841,"Samoan",6071,"percent",0.0708094121239402
"2842",2842,"Tongan",6071,"percent",0.0710726441392708
"2843",2843,"Hawaiian",6071,"percent",0.00789696045991898
"2844",2844,"Navajo",6071,"percent",0.0116875014806801
"2845",2845,"Mohave",6071,"percent",0.00236908813797569
"2846",2846,"Hungarian",6071,"percent",0.0173733130118217
"2847",2847,"Arabic",6071,"percent",0.539099167397135
"2848",2848,"Hebrew",6071,"percent",0.0135827719910606
"2849",2849,"Amharic",6071,"percent",0.0715991081699321
"2850",2850,"Cushite",6071,"percent",0.00368524821462886
"2851",2851,"Swahili",6071,"percent",0.0213217932417812
"2852",2852,"Bantu",6071,"percent",0.0284290576557083
"2853",2853,"Gur",6071,"percent",0.00921312053657214
"2854",2854,"Kru, Ibo, Yoruba",6071,"percent",0.126614599374034
"2855",2855,"Efik",6071,"percent",0.00184262410731443
"2856",2856,"African",6071,"percent",0.00289555216863696
"2857",2857,"Finnish",6071,"percent",0.00421171224529012
"2858",2858,"Basque",6071,"percent",0.00263232015330633
"2859",2859,"Syriac",6071,"percent",0.0244805774257488
"2860",2860,"Oto - Manguen",6071,"percent",0.00342201619929822
"2861",2861,"Only English",6073,"percent",62.6076132792006
"2862",2862,"Spanish",6073,"percent",24.7409060425807
"2863",2863,"French",6073,"percent",0.311608623662061
"2864",2864,"Patois",6073,"percent",0.00221724800635293
"2865",2865,"Cajun",6073,"percent",0.000682230155800901
"2866",2866,"French Creole",6073,"percent",0.0245602856088324
"2867",2867,"Italian",6073,"percent",0.198528975338062
"2868",2868,"Portuguese",6073,"percent",0.180108761131438
"2869",2869,"German",6073,"percent",0.373009337684142
"2870",2870,"Yiddish",6073,"percent",0.0085619884553013
"2871",2871,"Dutch",6073,"percent",0.0634474044894838
"2872",2872,"Afrikaans",6073,"percent",0.00938066464226238
"2873",2873,"Swedish",6073,"percent",0.0540667398472214
"2874",2874,"Danish",6073,"percent",0.0138151606549682
"2875",2875,"Norwegian",6073,"percent",0.0172263114339727
"2876",2876,"Icelandic",6073,"percent",0.00460505355165608
"2877",2877,"Greek",6073,"percent",0.0615030485454512
"2878",2878,"Russian",6073,"percent",0.300624718153667
"2879",2879,"Polish",6073,"percent",0.0802302663221859
"2880",2880,"Serbocroatian",6073,"percent",0.0124507003433664
"2881",2881,"Croatian",6073,"percent",0.0155207360444705
"2882",2882,"Serbian",6073,"percent",0.0612301564831308
"2883",2883,"Ukrainian",6073,"percent",0.0259247459204342
"2884",2884,"Czech",6073,"percent",0.0182496566676741
"2885",2885,"Slovak",6073,"percent",0.00733397417485968
"2886",2886,"Bulgarian",6073,"percent",0.0320648173226423
"2887",2887,"Macedonian",6073,"percent",0.00545784124640721
"2888",2888,"Armenian",6073,"percent",0.0874277944658854
"2889",2889,"Persian",6073,"percent",0.478720900325492
"2890",2890,"Hindi",6073,"percent",0.219166437551039
"2891",2891,"Gujarati",6073,"percent",0.0794798131508049
"2892",2892,"Urdu",6073,"percent",0.0749088711069389
"2893",2893,"India nec3",6073,"percent",0.0104040098759637
"2894",2894,"Bengali",6073,"percent",0.0289947816215383
"2895",2895,"Panjabi",6073,"percent",0.0661763251126874
"2896",2896,"Marathi",6073,"percent",0.0322353748615926
"2897",2897,"Oriya",6073,"percent",0.00170557538950225
"2898",2898,"Nepali",6073,"percent",0.00221724800635293
"2899",2899,"Sinhalese",6073,"percent",0.0144973908107691
"2900",2900,"Jamaican Creole",6073,"percent",0.00392282339585518
"2901",2901,"Krio",6073,"percent",0.00153501785055203
"2902",2902,"Pidgin",6073,"percent",0.00187613292845248
"2903",2903,"Catalonian",6073,"percent",0.00238780554530315
"2904",2904,"Romanian",6073,"percent",0.0359876407184975
"2905",2905,"Irish Gaelic",6073,"percent",0.012109585265466
